Date,A,AAL,AAP,AAPL,ABBV,ABC,ABT,ACGL,ACN,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AFL,AIG,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,ANSS,AON,AOS,APA,APD,APH,APTV,ARE,ATO,ATVI,AVB,AVGO,AVY,AWK,AXP,AZO,BA,BAC,BALL,BAX,BBWI,BBY,BDX,BG,BIIB,BIO,BK,BKNG,BKR,BLK,BMY,BR,BRO,BSX,BWA,BXP,CAH,CARR,CAT,CBOE,CBRE,CCL,CDAY,CDNS,CDW,CE,CF,CHRW,CNC,CNP,COF,CPB,CPT,CTLT,CZR,GOOG,GOOGL,KMX,LNT,MMM,MO,T,TECH,WRB
2023-02-24,138.72000122070312,15.359999656677246,137.92999267578125,145.72000122070312,150.91000366210938,155.33999633789062,99.88999938964844,68.2699966430664,264.239990234375,318.6000061035156,181.61000061035156,81.02999877929688,219.69000244140625,191.44000244140625,83.36000061035156,89.16999816894531,24.90999984741211,67.5199966430664,59.470001220703125,126.04000091552734,182.8800048828125,72.55999755859375,244.55999755859375,297.260009765625,46.27000045776367,130.00999450683594,111.37000274658203,110.37999725341797,11.109999656677246,76.94000244140625,140.05999755859375,233.1199951171875,333.75,194.0800018310547,92.31999969482422,133.1999969482422,288.2200012207031,301.2799987792969,64.38999938964844,38.290000915527344,275.0,76.22000122070312,112.91999816894531,151.33999633789062,114.2300033569336,76.47000122070312,173.8300018310547,573.6099853515625,178.0500030517578,140.33999633789062,172.19000244140625,2532.570068359375,197.36000061035156,33.84000015258789,56.15999984741211,39.650001525878906,41.689998626708984,81.63999938964844,235.1999969482422,97.37000274658203,267.5299987792969,475.760009765625,49.65999984741211,2405.0400390625,29.760000228881836,678.5800170898438,69.81999969482422,140.58999633789062,55.83000183105469,46.470001220703125,48.88999938964844,66.2300033569336,77.12999725341797,43.599998474121094,233.02000427246094,128.1199951171875,84.08000183105469,10.380000114440918,72.51000213623047,192.4499969482422,201.4499969482422,110.1500015258789,83.69999694824219,99.69000244140625,70.12999725341797,28.290000915527344,107.2699966430664,52.83000183105469,115.30000305175781,66.35199737548828,49.369998931884766,88.86000061035156,88.58000183105469,66.91000366210938,51.349998474121094,106.76000213623047,46.95000076293945,18.979999542236328,72.13999938964844,65.54000091552734
2023-02-27,141.80999755859375,15.550000190734863,138.44000244140625,147.4499969482422,153.10000610351562,155.58999633789062,99.66000366210938,68.93000030517578,265.4700012207031,320.70001220703125,182.94000244140625,81.05999755859375,221.1699981689453,194.0800018310547,83.73999786376953,89.87999725341797,24.639999389648438,68.11000061035156,60.310001373291016,126.98999786376953,183.97999572753906,73.06999969482422,252.16000366210938,303.1499938964844,47.720001220703125,128.47999572753906,112.02999877929688,111.48999786376953,11.3100004196167,78.52999877929688,140.82000732421875,232.88999938964844,339.5199890136719,192.9600067138672,93.13999938964844,137.10000610351562,292.2799987792969,301.80999755859375,65.22000122070312,38.79999923706055,282.44000244140625,76.94000244140625,115.94000244140625,151.1300048828125,114.41999816894531,76.31999969482422,172.5399932861328,584.260009765625,180.94000244140625,139.1999969482422,173.0800018310547,2542.5,199.05999755859375,34.16999816894531,55.939998626708984,39.709999084472656,41.349998474121094,82.52999877929688,236.2899932861328,97.16999816894531,269.0,477.010009765625,50.720001220703125,2475.1201171875,30.350000381469727,681.7000122070312,69.7300033569336,140.52999877929688,55.86000061035156,46.689998626708984,49.88999938964844,65.68000030517578,77.08999633789062,44.54999923706055,238.72000122070312,126.8499984741211,84.7300033569336,10.760000228881836,71.61000061035156,192.66000366210938,201.6300048828125,117.30999755859375,84.62999725341797,100.55000305175781,69.9800033569336,28.389999389648438,108.81999969482422,52.970001220703125,113.93000030517578,67.0,50.244998931884766,89.61000061035156,89.33999633789062,66.93000030517578,50.81999969482422,108.19999694824219,46.470001220703125,19.010000228881836,72.4000015258789,66.0
2023-02-28,141.38999938964844,15.529999732971191,144.08999633789062,146.8300018310547,152.6199951171875,154.75999450683594,99.69000244140625,69.37999725341797,262.75,320.9700012207031,182.5399932861328,78.94999694824219,219.39999389648438,195.11000061035156,82.68000030517578,87.76000213623047,24.670000076293945,68.0199966430664,60.61000061035156,126.83000183105469,184.92999267578125,72.55000305175781,254.25999450683594,303.54998779296875,47.54999923706055,127.63999938964844,112.19999694824219,114.8499984741211,11.140000343322754,77.41999816894531,141.00999450683594,231.60000610351562,340.3999938964844,194.33999633789062,92.91999816894531,137.9499969482422,294.70001220703125,302.2200012207031,65.12000274658203,38.36000061035156,284.8999938964844,76.47000122070312,115.7699966430664,149.72000122070312,112.76000213623047,76.05999755859375,172.41000366210938,582.1799926757812,179.89999389648438,138.50999450683594,173.5800018310547,2483.5400390625,199.32000732421875,34.18000030517578,55.540000915527344,39.36000061035156,40.81999969482422,82.77999877929688,234.1699981689453,94.97000122070312,266.7699890136719,477.8299865722656,50.70000076293945,2501.14990234375,30.579999923706055,683.1300048828125,68.81999969482422,139.64999389648438,55.84000015258789,46.709999084472656,49.970001220703125,65.43000030517578,75.66999816894531,44.80500030517578,238.7100067138672,125.61000061035156,84.45999908447266,10.25,72.78500366210938,192.74000549316406,202.05999755859375,116.0999984741211,85.33999633789062,99.77999877929688,68.05999755859375,27.809999465942383,109.01000213623047,52.5,114.4800033569336,66.31999969482422,50.279998779296875,89.5199966430664,89.31999969482422,67.4000015258789,50.7599983215332,107.25,46.0099983215332,18.84000015258789,72.01000213623047,66.02999877929688
2023-03-01,136.25,15.75,137.0,145.00999450683594,152.3699951171875,154.52000427246094,100.38999938964844,69.61000061035156,261.75,321.0,182.6999969482422,78.80999755859375,217.82000732421875,195.17999267578125,80.44000244140625,85.7300033569336,24.56999969482422,67.93000030517578,60.83000183105469,125.5199966430664,186.49000549316406,72.13999938964844,249.80999755859375,302.20001220703125,47.43000030517578,126.86000061035156,111.80999755859375,116.94000244140625,11.039999961853027,77.87999725341797,140.92999267578125,230.13999938964844,341.75,192.86000061035156,91.58999633789062,137.32000732421875,298.6099853515625,300.54998779296875,65.37999725341797,38.0099983215332,284.69000244140625,77.33999633789062,117.05999755859375,142.6699981689453,109.9800033569336,75.63999938964844,166.47000122070312,590.2999877929688,180.52999877929688,136.6999969482422,173.00999450683594,2424.43994140625,200.85000610351562,33.97999954223633,54.630001068115234,38.88999938964844,39.22999954223633,81.69999694824219,230.60000610351562,94.87999725341797,267.5299987792969,469.4200134277344,50.2400016784668,2524.909912109375,30.610000610351562,675.3300170898438,68.61000061035156,139.44000244140625,55.540000915527344,46.439998626708984,49.88999938964844,64.23999786376953,75.20999908447266,44.849998474121094,241.57000732421875,125.5199966430664,83.93000030517578,10.510000228881836,71.72000122070312,190.69000244140625,200.33999633789062,116.30999755859375,84.88999938964844,99.08999633789062,67.58000183105469,27.239999771118164,108.08999633789062,51.380001068115234,111.30999755859375,67.2699966430664,50.459999084472656,89.8499984741211,89.66999816894531,67.80999755859375,49.65999984741211,109.73999786376953,45.91999816894531,18.559999465942383,72.27999877929688,65.80000305175781
2023-03-02,136.0800018310547,15.729999542236328,137.1199951171875,143.89999389648438,154.2100067138672,154.72000122070312,100.2699966430664,69.91999816894531,261.6199951171875,321.55999755859375,179.22000122070312,79.0199966430664,219.35000610351562,195.52999877929688,80.69000244140625,85.8499984741211,24.25,66.75,59.75,125.05000305175781,184.5399932861328,72.62999725341797,242.5,303.1700134277344,47.31999969482422,125.45999908447266,111.4000015258789,113.93000030517578,11.100000381469727,76.6500015258789,140.4600067138672,233.89999389648438,336.6300048828125,193.32000732421875,90.38999938964844,134.46600341796875,297.989990234375,297.510009765625,65.9800033569336,39.47999954223633,286.6000061035156,77.12000274658203,114.6500015258789,141.25,109.61000061035156,75.94000244140625,166.3699951171875,586.1300048828125,179.10000610351562,137.63999938964844,172.66000366210938,2439.340087890625,203.14999389648438,33.0,54.11000061035156,38.61000061035156,39.09000015258789,79.2300033569336,230.35000610351562,94.6500015258789,268.4700012207031,469.3299865722656,49.59000015258789,2527.820068359375,30.940000534057617,672.760009765625,68.98999786376953,139.89999389648438,55.369998931884766,46.560001373291016,49.720001220703125,63.38999938964844,74.52999877929688,45.16999816894531,246.1300048828125,125.58000183105469,82.12000274658203,10.350000381469727,70.95999908447266,189.3000030517578,199.1699981689453,119.18000030517578,83.23999786376953,97.79000091552734,67.41999816894531,27.280000686645508,105.83999633789062,51.81999969482422,111.2699966430664,68.0999984741211,50.01499938964844,89.7699966430664,89.58999633789062,67.08000183105469,50.029998779296875,107.72000122070312,45.900001525878906,18.5,72.70999908447266,66.33000183105469
2023-03-03,141.97999572753906,16.139999389648438,137.3699951171875,147.3300018310547,154.00999450683594,153.64999389648438,102.76000213623047,70.55999755859375,265.989990234375,334.4800109863281,182.94000244140625,80.11000061035156,222.75,201.75,81.6500015258789,87.22000122070312,24.6200008392334,67.19999694824219,59.720001220703125,125.30000305175781,186.52999877929688,74.01000213623047,249.7100067138672,314.5299987792969,47.849998474121094,125.56999969482422,112.25,116.94999694824219,11.15999984741211,79.33999633789062,142.14999389648438,233.60000610351562,340.1600036621094,199.08999633789062,92.66000366210938,137.61000061035156,307.5400085449219,299.8699951171875,66.54000091552734,39.400001525878906,290.7200012207031,78.25,117.23999786376953,142.5,110.37999725341797,78.12999725341797,170.72000122070312,615.75,179.47000122070312,137.8300018310547,175.22999572753906,2463.93994140625,209.39999389648438,33.650001525878906,56.290000915527344,39.689998626708984,39.290000915527344,81.41000366210938,234.6699981689453,96.93000030517578,267.7300109863281,500.260009765625,50.36000061035156,2589.300048828125,31.0,688.0599975585938,68.80999755859375,142.66000366210938,55.849998474121094,47.220001220703125,50.54999923706055,64.79000091552734,74.16999816894531,46.31999969482422,249.91000366210938,125.83000183105469,84.73999786376953,10.850000381469727,73.44000244140625,192.80999755859375,200.8800048828125,123.0999984741211,85.62000274658203,100.62000274658203,68.0,27.780000686645508,108.2300033569336,51.7400016784668,114.66999816894531,71.12999725341797,52.150001525878906,92.66000366210938,92.44999694824219,68.18000030517578,50.95000076293945,109.61000061035156,46.15999984741211,18.670000076293945,77.30000305175781,66.55999755859375
2023-03-06,142.67999267578125,16.100000381469727,135.11000061035156,153.4600067138672,154.5399932861328,154.63999938964844,102.62999725341797,71.16000366210938,269.0799865722656,344.2799987792969,185.08999633789062,80.52999877929688,224.41000366210938,206.97000122070312,83.43000030517578,88.86000061035156,24.93000030517578,68.13999938964844,59.90999984741211,123.41000366210938,189.36000061035156,74.66999816894531,255.14999389648438,334.95001220703125,47.869998931884766,127.30999755859375,114.27999877929688,118.22000122070312,11.020000457763672,81.04000091552734,143.02999877929688,233.63999938964844,342.7200012207031,198.13999938964844,93.73999786376953,141.36000061035156,308.1700134277344,304.3299865722656,66.61000061035156,39.790000915527344,292.4800109863281,78.95999908447266,117.94999694824219,144.64999389648438,112.62999725341797,79.22000122070312,173.39999389648438,631.72998046875,180.16000366210938,139.2100067138672,178.4600067138672,2498.3798828125,209.60000610351562,33.9900016784668,56.060001373291016,39.70000076293945,38.97999954223633,82.12000274658203,236.07000732421875,97.51000213623047,267.79998779296875,491.6000061035156,51.09000015258789,2574.659912109375,32.0,687.5599975585938,68.7300033569336,143.10000610351562,56.849998474121094,47.560001373291016,50.099998474121094,65.80999755859375,74.08000183105469,47.540000915527344,251.5800018310547,125.1500015258789,84.81999969482422,11.069999694824219,74.04000091552734,195.25999450683594,201.91000366210938,119.98999786376953,84.4800033569336,100.37000274658203,68.79000091552734,28.309999465942383,108.08999633789062,51.90999984741211,116.5999984741211,71.31999969482422,52.7599983215332,94.30000305175781,94.0,68.4800033569336,51.790000915527344,109.68000030517578,46.45000076293945,18.770000457763672,76.61000061035156,66.55999755859375
2023-03-07,140.22999572753906,16.139999389648438,133.5,151.1300048828125,152.0500030517578,153.1199951171875,99.81999969482422,70.36000061035156,263.7099914550781,344.05999755859375,183.50999450683594,79.30000305175781,220.44000244140625,205.07000732421875,82.05999755859375,88.19000244140625,24.399999618530273,66.76000213623047,58.11000061035156,120.8499984741211,187.4600067138672,74.37000274658203,247.02999877929688,333.4100036621094,47.91999816894531,124.55000305175781,113.08000183105469,115.66000366210938,10.920000076293945,80.66999816894531,140.0399932861328,228.35000610351562,336.0,192.0399932861328,92.77999877929688,141.5,300.510009765625,300.92999267578125,66.3499984741211,38.91999816894531,289.760009765625,77.83999633789062,116.4000015258789,141.22000122070312,110.81999969482422,79.13999938964844,170.33999633789062,623.510009765625,177.3300018310547,136.1199951171875,175.0800018310547,2471.179931640625,207.77999877929688,32.79999923706055,54.810001373291016,38.970001220703125,39.40999984741211,82.05999755859375,234.9199981689453,96.18000030517578,263.989990234375,484.95001220703125,49.400001525878906,2571.429931640625,31.729999542236328,673.1699829101562,67.44000244140625,140.9499969482422,55.900001525878906,46.79999923706055,49.689998626708984,63.2400016784668,72.94000244140625,47.4900016784668,245.9499969482422,123.2699966430664,82.62999725341797,10.859999656677246,72.37000274658203,194.33999633789062,198.67999267578125,117.06999969482422,82.7300033569336,100.2699966430664,67.38999938964844,27.6200008392334,105.16000366210938,51.939998626708984,111.80000305175781,67.68099975585938,52.099998474121094,93.84400177001953,93.52999877929688,68.47000122070312,50.810001373291016,107.04000091552734,46.2400016784668,18.600000381469727,74.70999908447266,65.69000244140625
2023-03-08,139.3800048828125,16.270000457763672,130.94000244140625,151.8300018310547,148.5399932861328,150.60000610351562,99.26000213623047,69.62000274658203,262.489990234375,343.4700012207031,185.1999969482422,79.20999908447266,220.24000549316406,203.07000732421875,82.12999725341797,88.31999969482422,24.510000228881836,65.54000091552734,56.810001373291016,121.05000305175781,187.8000030517578,74.22000122070312,248.22999572753906,327.8999938964844,48.380001068115234,121.16000366210938,112.7699966430664,116.62000274658203,10.869999885559082,82.27999877929688,139.47000122070312,227.3699951171875,335.5899963378906,191.3699951171875,92.18000030517578,143.0,299.9700012207031,298.75,66.16000366210938,38.0099983215332,288.1700134277344,78.1500015258789,115.58999633789062,141.16000366210938,111.05000305175781,79.05999755859375,170.57000732421875,623.6699829101562,175.3000030517578,135.83999633789062,173.57000732421875,2446.489990234375,205.94000244140625,32.439998626708984,54.5,38.790000915527344,38.779998779296875,79.81999969482422,234.74000549316406,96.05999755859375,261.7200012207031,477.010009765625,49.5,2563.68994140625,30.989999771118164,672.6500244140625,66.94000244140625,141.47000122070312,56.0,46.68000030517578,49.75,63.11000061035156,71.94999694824219,46.915000915527344,246.75,122.77999877929688,82.3499984741211,10.449999809265137,71.8499984741211,195.1699981689453,198.5,116.77999877929688,82.80000305175781,101.23999786376953,66.38999938964844,27.75,104.22000122070312,52.15999984741211,111.87000274658203,67.51000213623047,52.08000183105469,94.40499877929688,94.0,68.73999786376953,50.91999816894531,106.18000030517578,46.56999969482422,18.18000030517578,74.19000244140625,64.72000122070312
2023-03-09,138.3000030517578,15.850000381469727,129.75,150.22999572753906,146.57000732421875,149.14999389648438,97.5,68.06999969482422,258.7200012207031,336.989990234375,183.3800048828125,77.70999908447266,218.80999755859375,199.89999389648438,82.30000305175781,88.45999908447266,24.219999313354492,64.52999877929688,55.41999816894531,119.48999786376953,184.6199951171875,73.62999725341797,236.24000549316406,321.0,47.16999816894531,118.44000244140625,111.22000122070312,116.8499984741211,10.850000381469727,83.58999633789062,138.10000610351562,225.39999389648438,314.2799987792969,190.75,92.18000030517578,147.77999877929688,299.8299865722656,295.17999267578125,66.86000061035156,36.939998626708984,282.7699890136719,77.80000305175781,113.19999694824219,138.14999389648438,110.41999816894531,78.11000061035156,170.8699951171875,621.8800048828125,174.33999633789062,135.22000122070312,171.9600067138672,2411.919921875,200.3000030517578,30.309999465942383,54.470001220703125,38.97999954223633,37.939998626708984,78.88999938964844,231.52000427246094,94.87999725341797,258.2300109863281,478.92999267578125,47.650001525878906,2503.550048828125,30.020000457763672,650.0,66.33000183105469,140.91000366210938,55.130001068115234,46.720001220703125,48.959999084472656,61.84000015258789,70.88999938964844,46.060001373291016,240.61000061035156,121.08999633789062,81.23999786376953,9.9399995803833,70.38999938964844,196.1199951171875,196.11000061035156,113.56999969482422,81.06999969482422,102.79000091552734,65.12999725341797,27.68000030517578,100.61000061035156,52.2599983215332,110.5,69.41000366210938,49.16999816894531,92.3550033569336,91.9000015258789,66.2699966430664,51.20000076293945,105.41999816894531,46.709999084472656,18.309999465942383,74.0199966430664,63.56999969482422
