Date,A,AAL,AAP,AAPL,ABBV,ABC,ABT,ACGL,ACN,ADBE,ADI,ADM,ADP,AEE,AEP,AES,AFL,AIG,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,ANSS,AON,AOS,APA,APD,APH,APTV,ARE,ATVI,AWK,AXP,GOOG,GOOGL,LNT,MMM,MO
2023-05-03,0.014172207039920691,0.026105848997324526,0.020113067870673015,0.02245443162353792,0.02050249620498325,0.026184974485940454,0.013600542358737592,0.01772023166642537,0.017297693781303032,0.06291093764142831,0.017270650293467533,0.019328139337849475,0.016899685011054814,0.016469250528399034,0.01617696903567462,0.024053492079108493,0.02716748536925431,0.02784810803638991,0.016783864981937235,0.01656899142145268,0.056040727755358136,0.026821963233520346,0.029675658599083842,0.01766817238298767,0.02285240349386501,0.029834912402712424,0.04495502487270211,0.05464355015663066,0.023862305736188014,0.03192188479417836,0.036907537851656645,0.030473463601226807,0.025856249548695375,0.0290815997483731,0.016461597730369624,0.012268192297898209,0.0181398578094367,0.04506869134777046,0.01871448407860781,0.018040871857373658,0.02333735893948967,0.03588773303988831,0.01382428378466225,0.019455189691146246,0.020629388681068665,0.023652416527258153,0.02400150546817889,0.020576868006709607,0.018768844411251588,0.01848271293602983
2023-05-04,0.017030166538256387,0.03997038880122364,0.02877577466686912,0.01646658928821736,0.01798312897331938,0.012665830222313573,0.008388961754064273,0.03812406031950968,0.03039401915015244,0.04514189997398332,0.01373190022621851,0.023039599250177116,0.016650285764201214,0.022841174622432105,0.029746210834273937,0.02446624357691002,0.02589050231719168,0.040898173052192906,0.015462741247981195,0.02479236292070728,0.07008253906258823,0.02127520151376668,0.03825138048265301,0.04578145390623071,0.023171033876707613,0.015028923853009211,0.04505387232402584,0.12157947933368722,0.016722637981167802,0.012419702834934172,0.02404084477490066,0.02649173898239258,0.02000001760629507,0.03790457382609129,0.0916622319676475,0.014094134211488425,0.01951146735779268,0.1205827523881768,0.01721238753412481,0.014749344013257837,0.07061379450846063,0.02418753383954935,0.017696738968113856,0.01562709676726745,0.025871958649819143,0.01520773802336969,0.015569750839677923,0.02810220687897128,0.02179891300602051,0.020593989615059594
2023-05-05,0.026256563539919932,0.023071355260600276,0.016078192758689155,0.020395277960145175,0.015132105057325342,0.025834939310459715,0.006291541747276688,0.036091392011174145,0.02254842978354863,0.033065411066266155,0.026609900432220033,0.018957277901100907,0.016753298134069863,0.014590552740223462,0.016393465706488888,0.02867232129207683,0.018641730656961,0.04052798416195024,0.016602763680458047,0.01998472178736053,0.03099614590323584,0.025475034629529228,0.022937856053511823,0.021861217540052012,0.014154860127056352,0.03144926419661672,0.02111317771052635,0.06355742784090504,0.01199827736252123,0.021012074525698927,0.03259149142483073,0.020330368487928845,0.020916136739309824,0.03565732947738701,0.0261867694439808,0.027040210255337534,0.014634822669687637,0.02287784793207129,0.020154972102182762,0.01201949602059201,0.028366452027669662,0.016095159357714075,0.016052647640830593,0.011992177235937509,0.014412134261355628,0.016014725669330977,0.016766094990840318,0.024315008850429812,0.01383648114454355,0.01649176441232949
2023-05-08,0.018573097550379638,0.02994431166130535,0.0243340372802249,0.010028850104692002,0.009901603833810932,0.012484430293661601,0.011632109087269197,0.014447051260032493,0.0133676023223874,0.028250890221691055,0.015391347988948376,0.016976110787710684,0.013674372876030655,0.020753853340680285,0.015628335376063573,0.07738371147041387,0.010496734046117007,0.01823262059411337,0.013189724596299737,0.015626942503016425,0.020604700508100916,0.031104058886650337,0.017027102608336616,0.01498448004317454,0.015145928649070476,0.02298052728047381,0.011472264351955055,0.06828709417766583,0.011446721922518981,0.015088264506841026,0.021485231046816617,0.02013352960237355,0.013228777299974407,0.01528210689086745,0.033465859928944734,0.01106664869121686,0.015787237219380204,0.037484933791712007,0.018776705334175137,0.0180491126462153,0.019155081710919914,0.017163861874222055,0.008074130849917547,0.016952600388593666,0.010650842618405924,0.024297831719546723,0.025981214712633326,0.012965652049581314,0.022278667782722233,0.006221860367513872
2023-05-09,0.024656454081438562,0.02418800103737619,0.02015614122816844,0.011294097539521436,0.014915224505180538,0.03268945022288262,0.015782293548929988,0.010050863293719438,0.010664936395268177,0.011002448798556816,0.026110692400066058,0.014796063183430606,0.00987550582320687,0.007991971444559445,0.011635538708541966,0.048046684904813286,0.012607512566095205,0.01148777076987777,0.0089319137273949,0.011029350246963936,0.05067376893187928,0.020017169036380778,0.025740342342564667,0.026346924462292608,0.015206299609192482,0.013615628088718655,0.008729310887547003,0.02871874002785299,0.008932958328428811,0.00946978326179196,0.01802449392123181,0.021134747042131273,0.015287912318781311,0.018914200378120978,0.01859353505385342,0.018302892144530413,0.014281561859894952,0.03075996569533384,0.0652282975150969,0.010506728153692671,0.018742636269913376,0.02103442201721236,0.008608151337437572,0.009128961321014038,0.012061486411739378,0.026588870499053147,0.027573350037692124,0.01470586791583039,0.013392841599696278,0.011197171801106411
2023-05-10,0.02139614467133907,0.04532772744866186,0.02154212256543176,0.012272441304301192,0.012498305244773718,0.015162285098635693,0.01210591686448365,0.014374522051340825,0.020417233572443863,0.029562274729711138,0.015047102671814661,0.016211134704811732,0.018231702102669844,0.012472190518039269,0.014391623171133006,0.02120147802673658,0.024730238244763596,0.022239155485057494,0.012009941663851107,0.039513645279894156,0.03886688484960118,0.01945872939068817,0.05080024578295001,0.025155087367493813,0.020035138466011966,0.018195983081928893,0.014436921421920098,0.03937332330445115,0.02474427711008561,0.015590935402026497,0.034518356083895536,0.01700955554852728,0.023777067421163617,0.022791059715512832,0.02217638894133168,0.013153116018728955,0.02484821671447989,0.03628044678014539,0.024559507373859053,0.021998458550882127,0.02065113274518965,0.014066087977376861,0.01513159902472245,0.01369041656574134,0.04519775054978031,0.0447987071070787,0.04483223388125699,0.017403899331549684,0.02081267039012368,0.02111444133657231
2023-05-11,0.01746824113714909,0.019189730628684898,0.016992837573217182,0.01392804701551259,0.016235793316527396,0.018840385449965164,0.010994993647601986,0.010606644945276782,0.015646270016968656,0.015486880826967612,0.013012851721474327,0.016955896090704435,0.025642271318887095,0.015983857011194015,0.01764444716295143,0.027689454561511125,0.014399266699242554,0.02026130783941577,0.008025485506930182,0.013268149603621333,0.02206321544307481,0.03988786170696218,0.013240411264247407,0.017493447670014022,0.021585362495041106,0.01671568241022791,0.011583000920443032,0.03141094850347185,0.010294906678427059,0.01971674184609873,0.01424741840370311,0.016301305133671326,0.02487075154160628,0.025250053264712503,0.012702306143640558,0.011365754019144633,0.016081848678101463,0.03899639794808968,0.01536792691230072,0.010250221178292504,0.013787284326388554,0.01910136493988866,0.015706114616994792,0.013518968660252366,0.015001021273735078,0.030025680841872675,0.030110616076391594,0.017582401305884093,0.011907094292292267,0.010510172136654873
2023-05-12,0.01686402017813012,0.023537796928053235,0.025150547961419085,0.017731919967093293,0.010397545652452989,0.012866231227357555,0.0096841317360101,0.018725649061549766,0.017316597823485335,0.026531505656918933,0.020379951184045477,0.011143491224424752,0.010341247021885968,0.031121788861640777,0.009818912174568798,0.01673446050071739,0.02268945675618597,0.02819583720538296,0.013310784590172172,0.023792765899646635,0.03263700704208064,0.022130673756783487,0.023174106635787145,0.016319975226725462,0.022902849851103302,0.017917149596599614,0.02038835284060223,0.03957586141636831,0.010452407047247998,0.010045058461239367,0.011761539443500758,0.023815489701707385,0.03011064420915058,0.02531926453145624,0.011059224353497975,0.01189874123278955,0.03197503858097796,0.03395994382748315,0.014568411189017536,0.016511290132673242,0.035171022228543694,0.02385734552120497,0.020421374886463825,0.01382124100399304,0.015074772505502983,0.014501349313309191,0.016339019096599457,0.012902037074726752,0.0199461460751759,0.010948106416610063
2023-05-15,0.01125089823768077,0.02801117829202136,0.018286210846565645,0.010112195147905697,0.022102396584462745,0.01730702701846213,0.013110000814061424,0.02969378698059543,0.014089595057892233,0.03726098412498019,0.024082022883301257,0.011043965214935078,0.011987533614139465,0.044321617108787674,0.027639005050356207,0.01819006924482264,0.009078506693411684,0.01636849248888009,0.010329155676843185,0.012104293967539198,0.03685886874520705,0.03118268653033059,0.017535724939027778,0.011786647893253947,0.01572500698384665,0.04326649712456683,0.010617727830362321,0.04086245682322826,0.009088436957342747,0.007707802257383423,0.014621725795772896,0.04144065571727977,0.02733813847982663,0.012972956952807122,0.01869814188408077,0.013066695379932165,0.017155399139287916,0.021857845659473057,0.012352685681192993,0.01795617439543292,0.01398905678993534,0.016058230702892008,0.021830704002290865,0.02338029957524395,0.015200093587239583,0.01979304745325577,0.021199907093084176,0.025925954182942707,0.015523984686546824,0.011413530335592037
2023-05-16,0.01274844087956304,0.03380278511857026,0.029486954086050003,0.007787506717343072,0.02589159667597131,0.010538352082300277,0.010969896287939308,0.012614096668692095,0.01554506543041273,0.017095981417269247,0.014606916499886262,0.03185238253522637,0.009324648025275235,0.02322799951366262,0.02622324082212121,0.06091129182387808,0.011970514663283319,0.02083731837071666,0.007603308318743814,0.02002990455572413,0.030048100018480888,0.018713655316939106,0.01735463623497247,0.014211078395769705,0.023192499724911973,0.0217498949160041,0.009784772882280853,0.05882933605850365,0.014872675240693257,0.02970856972358478,0.019156356195948094,0.027114702982756304,0.032980580365477595,0.01858380189980555,0.011198416085125631,0.011693947811197869,0.015325195993483741,0.03762258845970227,0.022606085377241854,0.011906346349811872,0.017161689025380535,0.053446798121675534,0.011442522545851897,0.0241879756310701,0.02722194222243882,0.03638933508576255,0.03614759951137658,0.015581036679599303,0.02081421151987951,0.014193820968787588
2023-05-17,0.015731409478279453,0.04292423540392169,0.041605257121533755,0.014534683371074589,0.02092779820207085,0.011957272595452987,0.01847088900815417,0.025328565867087885,0.02157180910490207,0.0380506607364061,0.028995594873157466,0.01574266225648342,0.012245327602182929,0.012120418632458756,0.0217066658581921,0.022434333949329532,0.019187252237755855,0.022887969925932835,0.019160094594132388,0.010833265849634713,0.030337984479745294,0.030134538786109222,0.049281842142178865,0.023109243697478993,0.020449365378515206,0.035163133696493334,0.0156097412109375,0.03942165144954819,0.013773794740678994,0.025108851609669306,0.021617883539074133,0.020948870128005073,0.013939399223823052,0.018405359392614153,0.01276061851630411,0.035409500273373015,0.017135298621300893,0.041461985008568424,0.008616961541002829,0.01590031706416617,0.032601802344872366,0.0238595647854373,0.010784490613268544,0.01281245268484454,0.023604421226461947,0.023213694574394036,0.023005617871118537,0.017058334719740127,0.02305847026908428,0.013895038950044545
2023-05-18,0.02199166780786592,0.01860463318422852,0.023213694574394036,0.015195679038765168,0.011015071138890295,0.02207985612992716,0.008942505581197099,0.03559097206587987,0.012731332691800391,0.013955549986156468,0.024290015096090453,0.015111944776558526,0.012904418483088051,0.01775426723491744,0.011772902581331337,0.020134231256231344,0.017037801931761222,0.023384283293136545,0.012307689462230478,0.018799152204470912,0.020890831837818546,0.029002826583677827,0.017508801408056197,0.01337367605394288,0.022083399938337862,0.04849134475949496,0.010763175518900993,0.03863613598771889,0.01921643187568304,0.01262097794664997,0.016990361992523444,0.03502061050812415,0.01912824466392792,0.05923939265578316,0.019550342519797398,0.014094954721546286,0.020682677434184057,0.022317320778613436,0.019640600553116536,0.014315686191597406,0.020035869336624844,0.02241042395443168,0.010615191266641427,0.016792420064689173,0.01993743578170228,0.019511040540856884,0.02019047212056667,0.013487897177095004,0.017864299379770954,0.013312591040243491
2023-05-19,0.013644881090495792,0.03156823944593916,0.03115983899114244,0.006152016824216232,0.013341695235798706,0.0125497973131311,0.013188843378916256,0.013909004077186128,0.013052636453234113,0.01900191655523629,0.010207897912251001,0.013186800058100771,0.009439169591997537,0.018022342168137605,0.010729740668372787,0.017690600797921917,0.01450772826935947,0.023627915493277616,0.009766036630460839,0.009472203492778174,0.028976957085276905,0.021251810809599904,0.025965263086633505,0.015181541838680245,0.020782997504599336,0.024171842165011503,0.011730194616690028,0.025285529684769218,0.01572246789511847,0.01032492241472357,0.018196501418976527,0.01209434953774587,0.018189592677878112,0.023894788538318976,0.007654319195994804,0.012989346071029254,0.022432354493395017,0.020371488418714324,0.014702455113328388,0.009286931873286872,0.015735615743447375,0.02117308473565447,0.0069550557006161735,0.007344251015831758,0.016115299618819585,0.023859203349230168,0.025034575443944357,0.009996204728799992,0.012263783469384984,0.010415564809814329
