Date,A,AAL,AAP,AAPL,ABBV,ABC,ABT,ACGL,ACN,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AFL,AIG,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,ANSS,AON,AOS,APA,APD,APH,APTV,ARE,ATO,ATVI,AVB,AVGO,AVY,AWK,AXP,AZO,BA,BAC,BALL,BAX,BBWI,BBY,BDX,BG,BIIB,BIO,BK,BKNG,BKR,BLK,BMY,BR,BRO,BSX,BWA,BXP,CAH,CARR,CAT,CBOE,CBRE,CCL,CDAY,CDNS,CDW,CE,CF,CHRW,CNC,CNP,COF,CPB,CPT,CTLT,CZR,GOOG,GOOGL,KMX,LNT,MMM,MO,T,TECH,WRB
2023-04-11,1241100,17518200,1183200,47644200,2875800,676500,4658000,1292200,3122500,2161100,2336400,2521900,1370800,993100,1459200,2682600,5145000,1888800,4814100,431500,547800,2120600,1736700,904800,1576200,1062200,643600,3373000,12502800,51935800,1109400,1272800,342400,2115100,60417800,1806700,336900,565700,728200,5135600,598400,1470800,1396900,1422000,783200,8328400,867600,1651800,308500,664800,2742300,106000,5277500,58761200,1686900,4701100,2421100,2334800,909200,1017800,556100,82200,5603300,236700,4545600,535800,4762500,483900,756000,5832800,2132500,1954100,1570400,10205900,3882000,630300,1205200,26263500,1083100,1530400,529000,1097800,4724000,853300,2730000,2432700,2899600,1746200,864800,1276900,1979600,18721300,26311800,12741100,925800,2952000,6553500,24664800,1293100,957600
2023-04-12,1058400,96958800,1056300,50133100,4005000,798100,4560700,1505800,2656000,1978200,2085400,2432000,1654700,1818700,1629900,2434300,4044000,2309200,4391300,475300,569600,1463200,1320100,535100,3016000,1377100,548000,5838900,5783700,53383100,1232300,2268900,529000,2306200,56735000,1896200,388800,527500,969000,4384100,464400,2563500,958400,1001300,863000,7115300,1056700,1411200,497000,865300,2817600,168700,4600300,44313300,1915100,6255800,2957200,1945000,1199800,1096000,611200,116200,6261200,276200,3662200,481200,5364300,559500,1529600,9666700,1841700,1650100,1631100,4310400,2385100,554400,1498700,34149900,919700,1416600,547800,1068900,2345400,726100,3699600,3559100,3419200,1710500,1150500,1462000,2301900,22761600,24370300,5388500,1218600,2724800,6124100,28179500,3711800,1594700
2023-04-13,1030900,47388900,1538200,68445600,3868500,703600,4778700,2362900,3164200,2434800,2020200,2154800,1293900,1685500,940600,2062200,3830700,2643000,5068700,420800,962000,1628800,1280100,656200,2404200,2889600,661400,5299500,5657000,40572500,1142200,2020900,307400,1686100,67925100,1668700,395500,761900,784500,5806600,552500,2021900,2168000,1233500,923500,5447200,857200,1726500,451000,972800,2729000,124600,4501600,52261400,1498300,8364400,2392200,1869000,776200,1347700,715500,90100,6259700,334600,5377900,694000,5981600,396900,925600,6397700,1786300,1450600,3776900,4686900,2909100,680200,1172300,21807900,963800,1640000,455200,862500,2209200,1022700,4139100,2201400,2438900,1851900,560700,2438300,1822900,21650700,24843600,3072000,1410800,3435200,4844200,25253900,1192500,1493300
2023-04-14,954300,27538600,843800,49386500,3473100,781800,5043700,1437700,2871700,1525500,1988100,2548800,1224100,1478800,1416200,1994100,3869200,2078700,3463000,365200,1088700,1694900,2266800,558400,1403300,2287600,1008900,5211600,4625300,38734800,828100,1866200,381800,1174800,51450500,1398900,257500,465000,1590300,4164400,485500,2290300,1679300,590100,905400,3539600,836100,1746500,279400,798500,2618100,97900,19066500,81110800,1608800,3531400,2495800,1737300,746800,1019700,571400,134800,4597500,185400,5395600,1117700,6260300,422400,721200,9464900,1989400,1337600,1524300,4449500,2246900,594500,1600000,21640200,808800,1273100,840500,892800,1419200,768900,5129300,2982000,2752800,1117900,841800,21565900,1920300,20758700,26578000,2795800,1615800,2793600,6262400,24948400,2043600,1453500
2023-04-17,1115500,26307900,1436000,41516200,4354100,724200,4806400,1226400,2899000,1614300,2095000,1654800,1648300,1343500,1225700,1632000,7225000,2283600,4968000,370500,982100,1070900,3497800,559400,1267900,2210600,1016900,6952200,5110700,47250800,999900,1784800,586400,1857900,39919500,1057500,279400,837600,1127700,4516200,500600,2389600,1118200,1180500,883800,4584600,1425600,1320100,425700,661800,2622300,139500,6306800,83704400,1879000,5033900,4980000,1541500,741900,992500,764900,122700,17075700,175700,5280100,586100,4435100,405500,1954200,5930700,1191000,1702400,1887400,3442700,1751800,398900,1397900,24539000,639300,895700,559200,551000,1950800,933600,3007600,1714400,2505400,1161800,854200,14629300,2219400,29043400,37571200,1613800,1035800,2434100,6707000,23443900,1560600,1129500
2023-04-18,1218900,24684700,1135500,49923000,4996200,730300,6552100,1343300,1893800,1586700,1745500,1807000,932100,1013200,1191300,2070900,4386500,2100400,3168000,301700,1243000,1061200,2059800,685000,2112700,1856400,765300,5055000,5321100,46246300,839800,1638800,508800,2116100,39790500,1636200,232400,1123500,844300,5017400,598400,1968200,1584800,1009900,840600,4999100,921600,1680600,618800,664100,2444500,153400,7445800,114498800,2128200,3636900,3901900,1965800,836300,951200,668900,99900,12528700,245000,11208200,593800,5722900,386700,1873700,7082800,1576300,1345100,1317700,3688700,2567100,465700,2442200,22055200,775300,915300,690900,489800,3019600,1038700,3119500,3189900,2549400,1353100,605400,10057000,1919400,17641400,26596400,1506000,1170200,1912100,6364800,28517400,1271700,1211500
2023-04-19,1178400,31596500,1931700,47720200,4826900,1086500,12425400,2314200,2204700,1775200,1556000,2168200,863000,932200,790800,1622000,2833500,1862100,3778900,484800,705800,1145000,1092600,522500,3274000,1962400,527000,6796800,8189700,37344500,827000,1246500,342900,1186700,58398900,2956400,339700,687300,1162800,5545200,521100,3583600,1608100,787200,743100,5069400,737000,1906000,439700,552600,3768600,141000,4757400,65594200,1372300,6144900,3789800,2067800,1379900,776200,492400,117200,6742200,198500,10417100,348100,8179200,444200,1198300,10602300,1406900,1231600,1432300,4034700,2078400,489600,976900,25981000,644100,937600,5335800,469800,2009700,840300,3893900,2372700,2191200,3019500,508100,6744900,1914500,16732000,20905700,1836800,1917300,1918000,5103000,31537200,901800,1555100
2023-04-20,1325900,24240100,1139600,52456400,3808100,1223700,7413200,2177200,2686100,1947900,2807800,1932300,1117800,1194100,704400,2099700,4972100,1621800,4668900,335700,1173800,1062800,2432500,502600,3307400,3165400,765400,8699500,8265000,47082700,888800,1691300,537600,1472300,57696900,2295600,362700,941900,880800,5916300,691700,2864200,2419500,752600,813300,7029800,707000,2023900,436000,649000,10832400,139700,3322900,43193800,1241800,3545900,3363300,1906600,1552500,798900,653500,161100,5452700,247700,8191700,580400,5977700,540000,1302900,11486800,2319000,1945900,1709200,4965900,2826800,570500,1849500,38877300,1114900,1173000,2186000,741500,1735500,862400,3530600,2132500,2247200,2221800,1056100,3464300,2059800,22515300,27820800,1913700,1501500,3695300,7371200,129904800,1922800,2623400
2023-04-21,1533600,16548000,1142200,58337300,4812100,788200,6301100,1729900,1600700,1841600,1975300,2160000,1093000,891700,777100,2506900,4430500,2276100,3912800,289700,737600,1064000,8800100,675100,2053100,1503900,672300,4516800,5649300,41118300,850400,1721300,571200,2177300,86774200,1567700,283000,2028600,697900,3390600,1026500,2261100,2066600,746300,472100,5611900,423700,1480700,470100,837100,3882500,135400,3432300,44759000,929500,11375900,3115200,1686500,948200,715000,847800,105500,5165900,210100,7398900,774500,6543600,486300,8431400,24525000,1705700,1473600,1691700,4338800,2712500,355100,2504300,28720300,1448800,1461000,1078600,1033800,2048500,792000,2399500,2401700,2540800,2372700,557800,3438400,2217500,22379000,25800100,1514300,1112000,6391800,9082900,76810200,1047400,8002200
2023-04-24,856700,25019800,816200,41949600,4728900,504200,5341900,1940200,1359700,1531100,1782000,2501900,1332200,999900,1004300,2197400,3268800,1868900,2975400,222500,734000,700000,5918200,810200,2007000,1034400,861300,3218100,5975600,40423800,642900,1232100,651900,1356700,69575600,2350700,198400,700000,1186000,4042100,626800,3362400,2151200,683900,470700,8154600,1177500,1233800,461600,988300,2473500,132200,3058900,28020300,1002700,7830200,2693300,1844400,1046500,859400,1138100,147500,3839400,243600,5856300,451800,5384500,491400,1447600,11731700,1433500,1257200,1394300,20848600,2790700,595300,1226900,23084800,1026600,1416100,962000,719200,1432700,1012300,3719600,2642000,1404300,2091600,369600,3203800,2026500,21410900,23542800,1136500,1067700,3536000,6552900,60001400,1018900,3866700
2023-04-25,2154900,33615600,933900,48714100,5506200,565200,5636700,1762800,1935400,2413100,3474800,5777600,2161700,1115000,550800,1642500,2764100,2350900,2561800,286900,984400,1049400,2720700,995300,1788900,963300,1365800,6282600,5988800,52771500,1065000,1509700,1292700,1339900,65026800,2750800,364700,947200,1756700,5243800,550800,3912100,2135800,1787300,632500,13383700,587900,2367000,1083800,825200,3421300,109100,4699500,49718800,1583900,6439500,3954200,2061300,765000,1781200,1527900,203000,5385700,283600,6286500,552200,5337300,588600,2645700,14788100,2375700,2399200,1371700,10038400,2505600,582900,1557900,27625300,935000,5320600,1122500,1026500,1656900,1212600,6759600,2219100,2635200,2015800,519300,3943800,1863000,31408100,46664100,1397200,935800,5071400,7510500,46691800,2031300,2376100
2023-04-26,3003800,33435200,1170700,45498800,5192000,885700,4240000,2274900,2009400,2803200,3603100,3457700,3217600,1062100,755400,1998900,3910800,2768900,3127200,387700,960900,1135200,3286500,1197500,1417800,1141000,2946600,6245800,7242300,47786600,1149400,2002900,882600,1789300,73803800,3257100,424300,761600,1872300,4914300,847300,5139400,1652800,1080100,806500,50205900,1164900,1717900,1673000,805800,2789100,141300,9137200,45848400,993400,6618300,3978300,1868000,945100,1093400,1817400,148500,4174300,357400,5742100,434700,10206200,583500,1738600,20199000,1968400,2749200,1982300,13613200,3254700,679200,1691200,33804600,1231100,2223000,1449500,869400,1652900,1888900,4624100,3652500,2271400,1635400,774400,4996900,2748700,37068200,53347600,1912700,1067800,3173400,8936800,42482900,1390400,2376000
2023-04-27,1125300,48368000,833900,64902300,17063000,636600,4257200,2265100,1983600,2338800,4621700,3294100,2180900,1513200,847300,2004700,4640300,3767000,2963800,440000,1187700,1299100,2417800,2440000,1550400,1155500,1409300,9447000,7819800,53087200,1393800,2533900,732000,1744600,149961200,2253600,437500,1144000,2834900,4060700,977500,5023900,3305200,1205400,790600,12145600,1575700,1825000,810900,1054400,2143500,105400,5105200,33060100,1192900,10785100,3798100,1683000,1134800,819200,1459500,136900,6731400,376900,6118600,393900,10521800,438700,1549700,9057200,2146200,1997800,1658200,9896000,7711100,388400,3368400,25196300,801100,1738800,1128500,1336900,2323600,3024700,3325800,3332400,5042900,1609900,927200,4984500,3037400,38235200,50089200,1457700,1305700,2393100,10977600,36926900,813600,2142000
2023-04-28,2032800,45057400,675100,55209200,7123800,988700,4835900,2204700,2084500,2061200,3167800,3474600,2427800,1138700,873200,2621300,3752900,4197900,3508200,477700,1675600,1152500,2516500,1098600,1893900,2228700,1233000,8063500,12331800,50652100,1412900,2721400,594200,2082300,130565000,2386700,493700,1451100,3274900,3844700,930900,3307900,1402800,1196400,684200,9823700,1095300,1618300,747900,770000,2379800,106100,3709300,45532800,1155900,6017900,3239600,1645600,1414200,693300,1957700,148100,3668000,295300,5412600,529000,10694000,587200,1729100,13505100,1633300,1485000,2535000,6033900,4668800,553300,2075400,34107600,2886500,1996200,1126300,1247200,2584900,2102000,2780700,3674100,5343400,1947300,764500,6067900,2349100,23957900,36139800,1308800,1621600,3983200,11070400,40664000,817700,2800600
2023-05-01,1012900,29101800,652500,52472900,5601000,1509300,3722900,1890800,1165600,1868000,2572800,1872300,1699700,917100,1157200,3046300,3848900,2877100,2789600,364100,917400,963200,1906200,715000,1197500,1188800,973400,4171600,6981900,59358700,1509300,1920500,517400,2135800,74728100,4299300,407900,815700,1276700,3412400,450200,2104400,1472700,658000,707600,5703500,672500,1703000,583000,607500,1803600,132900,3776800,34076800,1419500,3730000,2643500,1985100,1094700,838300,1278900,109200,4199400,252300,4415300,560200,10034000,636000,2168300,7483500,1646100,1648400,2021500,5322500,2876400,670500,1591000,43945100,2052800,1075600,1349100,887000,2665700,2131700,2919600,2937100,3047300,1964000,859800,2608300,3549300,20926300,26681700,1436300,2086200,2289300,8844000,35510200,1170100,2063500
2023-05-02,1629600,22469800,858300,48425700,5135600,1776700,4998000,1959000,1728300,2287600,2710800,3479500,1775500,1421700,1315800,2134300,5597100,3025700,4165200,548700,891900,1447600,2315100,1016400,1724100,2224300,597500,4850200,8695200,70483500,2050800,2127200,487600,2133800,73469400,16415800,646800,724100,910000,6988900,818700,2986100,1596600,729700,706900,9071900,896300,2835700,589000,826700,4925600,120900,3970800,70797700,1318000,4229700,3100200,1430900,1209000,1226400,1090900,105900,6363500,291500,9776600,719700,7793400,1156200,1640800,8739200,2265400,1574400,2014100,7361700,2858000,778800,2634400,33396200,2207100,1435100,1463100,873900,5104900,1512600,2107200,3134100,6385600,1665400,974200,4158700,4858800,20343100,30997200,2274500,1217000,3012000,7606400,39398100,1578000,2131300
2023-05-03,1529100,20844800,1056800,65136000,6815300,1390500,5602000,1443800,1951200,6700800,1788500,2590100,1604900,972500,789500,1998400,4575700,2025800,3594400,835500,794800,1269800,3640800,854800,1574100,2979700,644800,5624100,25285500,109482200,1026800,2998000,489400,1491300,65051900,5045400,766200,865900,972500,6656500,703400,2812000,1747400,866400,731000,5609700,676600,1981600,656000,591900,2655300,148100,4537900,51139500,1566800,3526200,2510500,1662700,1262900,1681800,2787500,158400,4715400,399900,9051400,430700,12717700,981700,1094000,7358700,2539600,1866700,2166000,6212600,2635100,557700,1837400,28997800,2604400,1084400,1103100,1078500,2806200,1381900,2875900,3510300,4820500,2624400,1147700,2786900,5958800,17116300,21795400,1727600,1136400,2056100,6536100,32213100,2477100,2179400
2023-05-04,1103700,22983700,1142800,81235400,5694300,958400,4070700,3000600,2586200,6614900,2308200,3434900,1241500,855900,1682800,2365100,9565600,3509700,5424500,586500,949000,1426900,4558400,730000,1824600,3413800,527700,3579600,10602300,122840500,1463000,2228500,1024500,1984300,45345500,4223300,695900,699700,949100,10315400,710500,2933900,4503000,800400,1864700,9622300,625500,1768400,743300,642500,3997900,87400,6934100,82173800,5444400,4159800,2055800,1658800,2405700,1084300,1214000,126600,5724700,487800,8291500,589300,8801900,686600,1017900,8878400,7409100,1659700,3309300,7327700,3211000,836400,1764300,51862300,3735800,1271900,1461500,1483700,2973100,1021200,2667600,3204600,5271300,1693200,370200,3421200,4000100,19780600,23419500,1960600,1725400,2963200,7333200,27422700,1571200,2362200
2023-05-05,1890100,20608900,750200,113316400,4447700,1012900,4025000,1901200,2592100,4260100,3672100,2507900,1455100,1281200,1325900,3328700,8358700,2460800,7504100,403000,852300,2047000,2363000,595900,1366200,2244500,813800,4874200,10166100,78407400,717600,2806800,709000,1210800,56912900,3034700,714600,1150400,768900,7296900,730900,2294300,2561700,721600,1169200,5202400,755700,2486400,514300,548400,2221900,75800,3870100,50050100,2760600,3290100,5333900,1383900,1467500,990300,1734400,838900,5034100,788200,7325700,484300,8561000,527400,985000,9163100,3744600,1191900,2739200,6581600,2716300,962900,1671300,52101900,2347100,1749100,1088900,1293200,3319000,843000,2042500,2936900,2692200,1464200,643100,4703100,3892200,20705300,26625100,1422200,1649700,1943100,5962300,23697300,899400,1308000
2023-05-08,1005300,34586900,868500,55962800,3689500,750800,2445500,1995700,1843000,3135900,1936900,2272700,1001600,1045600,1253600,2476700,10712700,1620500,3567400,238700,432500,1238500,2718600,694400,1394200,1323900,381800,3247600,6165200,95503200,630900,1667800,647300,1311400,49430900,2191300,518000,919600,530400,5607100,1027100,1340400,1882900,606500,837000,4070600,533200,1393400,313900,560000,2271600,77800,4677400,34245500,1793500,7650300,3774100,1645600,1497100,1180300,936100,482800,3216900,344900,4671900,374500,6142300,469900,823400,14045400,2101100,1004800,1779200,6666800,2414100,673600,1492500,44199800,2588400,734800,1073300,1568300,2918500,941100,1507700,3306600,3118000,2567600,522100,23817500,2671900,17266000,26511400,1709600,923900,2094000,4434200,32091000,716800,1052900
2023-05-09,3437100,19682700,754400,45326900,4201600,1190400,3274300,1686800,2712000,1879400,3353300,2464100,1204400,959700,989200,2026700,12860300,1440000,4876100,344900,816400,1833300,3323700,585300,1506900,1945200,668200,3173700,6281000,68674800,601300,1468900,471200,1511500,44089400,2211900,434000,780700,636800,5810200,1863000,1547800,2548200,510600,1449600,4752600,340100,1699000,448900,705800,2322700,121000,9329500,32188800,1504400,9329700,2210200,1808700,1096900,1094100,906100,257700,4023400,339500,5517800,441700,6408500,439800,697500,11125100,2100400,1526200,2105100,5662700,4111900,734100,1780700,26602000,1875600,1024600,972500,1758700,3053000,1019500,2081400,3852900,2003000,1615900,641000,8310700,2853700,24782400,36360100,1497900,1365400,3121400,4401700,29058400,785200,1505400
2023-05-10,1255700,21469100,751000,53724500,4127300,822900,3129100,2081600,2800200,3386300,3364700,3108100,1007900,1437600,621500,1657500,7297700,2187900,4853000,292800,1170400,4274500,2329100,504700,1225500,1642800,605700,4101000,8304900,95619500,756400,1530800,483500,1628700,78627600,2200600,403100,647800,679700,4886100,1199800,2206100,2681100,736900,1046100,7229600,489300,1917400,554100,967400,4602600,110600,3923700,44446400,1556600,7169200,2972500,1401100,805900,981000,795100,260200,3657700,411800,8941000,622400,8841700,468000,795300,6123000,1963700,1385200,1996900,6609000,2446100,803800,2075400,29655000,1734000,1404000,1043100,3777900,2303100,999600,1957100,3529500,2156200,1724100,844600,11147700,3273000,47533500,63153400,1666800,1474300,2744100,8391800,32892400,790100,1150300
2023-05-11,1580600,17049600,676300,49514700,4300400,1165600,3879400,1251300,2915700,2183400,2252600,2640400,1935100,731400,801500,1676800,4653900,2324000,4446200,286100,497400,2222000,2400600,753400,1276200,1730900,658600,3630400,5902200,57061000,720800,1612400,332800,1714500,74924800,1811200,320300,539700,1235800,7427000,1234500,3380400,1727100,561600,806500,6943000,573800,1443000,763400,753100,2900300,119500,3322000,34897300,2309800,7875700,2074000,2153200,983400,1067900,726300,307100,4660400,212300,7293800,726100,8416100,462600,718400,9018400,1191300,1586900,1626500,4128800,3263300,836700,1296600,25870000,1936200,1841400,792900,2706200,4541000,709600,2631800,4750400,3009900,1287200,571000,4891000,2455400,57115100,78900000,995800,936300,2774000,6437300,21332600,1126900,1103500
2023-05-12,1422600,16707500,755200,45497800,3526200,2355300,3325000,1076700,2664400,4278400,1376800,1913300,1257000,948800,2839900,3314600,5058400,1688600,3076500,297300,819900,1381000,1428900,568100,1043400,1689700,601400,3838200,5365500,53790400,957500,1295600,525700,2130700,49810100,1778300,286200,564700,1321800,4639400,694900,3302500,2272100,798500,933600,5799500,404200,1194200,460000,850200,2319000,110200,3168000,38101300,1643100,5003200,3551300,2147300,862200,769100,442600,250900,5724100,220300,5890000,906200,11964000,384200,589600,8251100,1643700,1688100,1185800,4160600,2172300,771900,1317500,29765700,980700,1223000,545800,1338500,1975200,668700,2604800,3381100,2639700,1664900,504000,8283300,2655300,31272500,41073800,919200,1087500,2455300,5599600,27277300,777900,1163500
2023-05-15,1262800,14994100,970700,37266700,4391800,1810200,3020000,1959200,2762700,3330500,2435800,2630400,893400,835000,2271100,2788600,4990300,2010900,2942900,372900,955100,970300,2564300,474100,1287600,2144500,327400,5859200,6372100,51749200,1012200,1551300,525000,2134800,53011100,1648700,346700,561800,826800,4889200,678300,3442500,1872800,1072700,786100,12994900,703500,1461400,321500,594200,2271900,105700,2842700,38722800,1098200,3811200,4371800,2800900,939100,1015500,495800,255200,3246400,198700,5758900,501900,5908000,341100,619600,11013700,2220500,1349400,1575800,4415400,1925600,536400,1005500,27705900,1698200,1434500,767200,1515600,3148100,659000,1793000,5047000,2541600,2705500,982300,9022700,2357500,22107900,36266800,1324800,1146900,2407000,4920100,28697300,797900,1019200
2023-05-16,1190000,20303200,1015800,42110300,4685400,1374200,3393800,1952400,2079000,2558300,2178800,2659400,1706800,1059900,1781000,2482900,5993100,1751300,4336700,232500,738000,1207900,2260200,569800,1337300,1196700,512500,5080700,7142000,90622900,1083900,2646500,508400,1395300,71472900,2106000,248300,545300,776500,6104200,663500,2137400,1556200,828200,677800,6490800,611200,1496700,664600,789600,1960200,106400,3012100,33347500,1696900,4691200,3048800,2480800,698500,988600,638400,230900,3409100,225200,8662400,362700,7870500,551500,1044000,5515300,1671700,1509800,1557400,7685500,2771500,526900,2789900,30032700,1421200,1254100,731500,1283100,2673400,996900,2107400,4460600,8300300,3388800,769200,4138300,3962500,32370100,45035600,1276900,1282200,3743100,6163600,31200300,930800,1103400
2023-05-17,1968200,34905500,1190600,57951600,5482000,1784200,3801000,1876200,2486600,3560600,3002200,2719000,1257300,1212700,1284300,2674900,5808800,2030400,4081400,338600,908600,1578700,1581100,718000,2223400,1719100,497900,7349600,7434400,75240900,910400,3352900,417000,1181100,65655200,2352400,391700,1340200,611100,5572100,770200,2828500,2392900,908600,822700,4644300,582300,2413300,453500,738400,2446500,103400,6641900,61750400,1257300,4206600,6040800,2541300,1079200,848500,585400,317600,4246300,297600,10364600,478300,9338400,487300,794500,7134400,1903800,1503500,2466800,4742900,2897400,619500,1647200,53763700,2103500,1293100,1146500,1029100,3773300,1131600,2461500,3972300,4784100,1987400,784600,4006100,2922300,26659600,33323600,1383500,1045500,3578000,6316200,34154700,997700,2350200
2023-05-18,1637000,21604500,737700,65496700,4791200,1648600,3481600,1739800,1869700,2896400,2959000,3053400,1598100,1591400,1256600,2595400,5175700,1755900,2533200,442900,1036700,1172400,2021800,730200,1231800,1512400,575900,10891200,4764900,74338700,856300,2245300,398400,2387500,73174100,3299400,346300,815900,628200,5717600,788700,2966000,2278500,961400,842000,5276400,567900,2638900,457600,719700,2629800,133800,4349700,51146100,999000,3338200,9977800,2048600,1394600,889000,616800,212700,4175500,337600,7945400,1125900,10080500,401500,922000,8038700,1616400,1386900,2945700,2763700,2643600,425900,1634500,33835000,1222400,3005400,851800,1010200,2600800,757300,2548800,8559600,5913900,2092300,562500,3120900,2783000,27014500,35234200,944200,1077100,2914300,6580100,39142000,889100,1685100
2023-05-19,1480400,17870900,962800,55772400,5609900,1772100,4487200,2176000,2213300,3855500,3598300,2731900,1504200,1522200,1973300,2117100,5907500,2024000,2732400,329400,919500,1477300,1577600,486200,1007900,2027600,572200,10255500,4685700,67830600,880500,2395700,453400,1250600,54990200,3326000,319500,1274000,595500,6769300,1072000,2461500,1713900,895500,949400,6296100,598200,2296400,389400,727400,2258200,153300,3891500,49984200,1368300,3147800,5618500,3444200,1237000,1121100,568800,259400,4661800,343600,5923500,1362000,9194500,518100,1052400,8495900,3735100,1426000,1552500,4903400,4401300,700300,3568900,28804600,1655700,1751600,731700,1127000,2543800,791200,3645400,3883200,5463100,2607800,514600,15844400,2496300,30251300,41330300,1183500,1719000,2698400,6555000,46655200,700200,3716400
2023-05-22,1764500,28517200,1117300,43570900,3867300,1651900,2809500,2533100,2044100,2627100,2494400,2975400,1521600,1058800,959400,1458000,3653100,1995200,2632400,265700,845800,1061700,1882300,757800,1367800,1579200,403600,4709100,7740500,65424200,731000,1848600,480900,1754000,70741100,2619700,335400,639800,847700,6325700,608100,1689600,1298700,806100,715900,8164000,529500,1779600,681700,1180600,2483800,179000,3094300,36473700,1151000,3625900,4183500,2941400,958300,738600,528000,218200,3248300,282800,4606900,648800,7356000,415000,1007900,7007800,3454000,1377700,1795800,3979100,2540600,366600,2573500,24221100,1114600,1847100,731600,945500,2321200,688900,2710400,5003600,2843500,2347900,543700,5679400,1927400,29760200,35253000,949700,1010900,4187300,6472700,42251600,647400,1851900
2023-05-23,2771300,28824000,1390500,50697900,5121000,1348700,4337800,1735700,2219800,2967400,3863600,3076000,1942900,1696300,1436400,1812100,3169100,1924100,6492900,331900,1093300,893600,4013500,1362100,1135900,1848200,452800,4604500,8455000,73047200,912000,2296600,464200,1755500,67494700,2737200,327200,885700,616100,5519700,713600,2269500,1654000,735500,593200,5284000,528100,3607000,535800,952100,2928400,489700,4008300,51371000,1675400,3967700,4032900,2525900,1047500,908200,762700,231400,4455100,289700,4124700,713300,10162500,618600,1232100,12851300,2302000,2184400,1516900,4138300,2298300,625900,2285700,31958800,1427800,1571100,1123900,1054300,1894200,778200,2091800,5387300,4959900,2981200,530500,3922500,2790500,24420900,34011200,1664000,1254900,3615900,6167800,45298800,1226100,1427500
2023-05-24,4478175,21308895,377870,27436367,1678740,588477,2001199,745153,1153269,1647839,6776893,1076290,608648,1070703,607960,734947,2064090,876353,1721747,145886,294912,456170,1158764,432405,461520,689857,189142,3206290,3005341,41996909,412185,759862,226468,1018058,40348874,1789910,180257,233647,382548,2915463,297164,2222569,2455780,343584,325138,3090353,282013,1135769,304971,289789,1193983,149431,2839598,28945803,579899,2119161,2054688,1464524,509331,375649,474700,146623,1248990,169522,2981411,240457,3587187,342374,466071,7395825,1553452,834177,760277,3662675,1521456,164954,1036479,26061740,458426,584528,269417,750348,916171,350081,1813261,2266335,1599779,756413,519921,2170151,1683755,14075507,20683040,724354,526341,1916348,2707470,19511672,598857,527082
